cod;classes;bandas;value;comp_onda
3;vegetacao;Green;0,06225375;0,56
3;vegetacao;Green;0,07245625;0,56
3;vegetacao;Green;0,06750625;0,56
3;vegetacao;Green;0,0696925;0,56
3;vegetacao;Green;0,06450875;0,56
3;vegetacao;Green;0,07482125;0,56
3;vegetacao;Green;0,0701875;0,56
3;vegetacao;Green;0,06565;0,56
3;vegetacao;Green;0,071865;0,56
3;vegetacao;Green;0,0729375;0,56
3;vegetacao;Green;0,06906;0,56
3;vegetacao;Green;0,06994;0,56
3;vegetacao;Green;0,0628175;0,56
3;vegetacao;Green;0,055915;0,56
3;vegetacao;Green;0,05344;0,56
3;vegetacao;Green;0,06569125;0,56
3;vegetacao;Green;0,07484875;0,56
3;vegetacao;Green;0,06181375;0,56
3;vegetacao;Green;0,0625975;0,56
3;vegetacao;Green;0,061965;0,56
3;vegetacao;Green;0,0646325;0,56
3;vegetacao;Green;0,056135;0,56
3;vegetacao;Green;0,0614425;0,56
3;vegetacao;Green;0,05828;0,56
3;vegetacao;Green;0,06255625;0,56
3;vegetacao;Green;0,06169;0,56
3;vegetacao;Green;0,05652;0,56
3;vegetacao;Green;0,058885;0,56
3;vegetacao;Green;0,0590225;0,56
3;vegetacao;Green;0,05763375;0,56
3;vegetacao;Green;0,06043875;0,56
3;vegetacao;Green;0,05727625;0,56
3;vegetacao;Green;0,06191;0,56
3;vegetacao;Green;0,06316125;0,56
3;vegetacao;Green;0,0651;0,56
3;vegetacao;Green;0,05271125;0,56
3;vegetacao;Green;0,0534125;0,56
3;vegetacao;Green;0,05751;0,56
3;vegetacao;Green;0,05174875;0,56
3;vegetacao;Green;0,067135;0,56
3;vegetacao;Green;0,0716175;0,56
3;vegetacao;Green;0,054705;0,56
3;vegetacao;Green;0,0531375;0,56
3;vegetacao;Green;0,05339875;0,56
3;vegetacao;Green;0,057895;0,56
3;vegetacao;Green;0,06508625;0,56
3;vegetacao;Green;0,0547325;0,56
3;vegetacao;Green;0,07676;0,56
3;vegetacao;Green;0,067905;0,56
3;vegetacao;Green;0,0763475;0,56
3;vegetacao;Green;0,07303375;0,56
3;vegetacao;Green;0,0668325;0,56
3;vegetacao;Green;0,071645;0,56
3;vegetacao;Green;0,0668875;0,56
3;vegetacao;Green;0,0707375;0,56
3;vegetacao;Green;0,05179;0,56
3;vegetacao;Green;0,0549525;0,56
3;vegetacao;Green;0,0570425;0,56
3;vegetacao;Green;0,05564;0,56
3;vegetacao;Green;0,0702425;0,56
3;vegetacao;Green;0,072855;0,56
3;vegetacao;Green;0,055145;0,56
3;vegetacao;Green;0,051735;0,56
3;vegetacao;Green;0,0518725;0,56
3;vegetacao;Green;0,0498375;0,56
3;vegetacao;Green;0,0519;0,56
3;vegetacao;Green;0,055915;0,56
3;vegetacao;Green;0,057125;0,56
3;vegetacao;Green;0,05609375;0,56
3;vegetacao;Green;0,0600125;0,56
3;vegetacao;Green;0,05914625;0,56
3;vegetacao;Green;0,06162125;0,56
3;vegetacao;Green;0,05287625;0,56
3;vegetacao;Green;0,05243625;0,56
3;vegetacao;Green;0,04948;0,56
3;vegetacao;Green;0,0522575;0,56
3;vegetacao;Green;0,05234;0,56
3;vegetacao;Green;0,0547325;0,56
3;vegetacao;Green;0,054155;0,56
3;vegetacao;Green;0,06008125;0,56
3;vegetacao;Green;0,0539075;0,56
3;vegetacao;Green;0,06478375;0,56
3;vegetacao;Green;0,06565;0,56
3;vegetacao;Green;0,0616625;0,56
3;vegetacao;Green;0,05565375;0,56
3;vegetacao;Green;0,05669875;0,56
3;vegetacao;Green;0,054265;0,56
3;vegetacao;Green;0,05155625;0,56
3;vegetacao;Green;0,07693875;0,56
3;vegetacao;Green;0,0800875;0,56
3;vegetacao;Green;0,0710125;0,56
3;vegetacao;Green;0,07619625;0,56
3;vegetacao;Green;0,07456;0,56
3;vegetacao;Green;0,07291;0,56
3;vegetacao;Green;0,076265;0,56
3;vegetacao;Green;0,07817625;0,56
3;vegetacao;Green;0,0746425;0,56
3;vegetacao;Green;0,05378375;0,56
3;vegetacao;Green;0,05454;0,56
3;vegetacao;Green;0,0553375;0,56
3;vegetacao;Green;0,0547875;0,56
3;vegetacao;Green;0,04706;0,56
3;vegetacao;Green;0,05966875;0,56
3;vegetacao;Green;0,0506075;0,56
3;vegetacao;Green;0,06984375;0,56
3;vegetacao;Green;0,074835;0,56
3;vegetacao;Green;0,081435;0,56
3;vegetacao;Green;0,0768425;0,56
3;vegetacao;Green;0,07588;0,56
3;vegetacao;Green;0,0584725;0,56
3;vegetacao;Green;0,0577025;0,56
3;vegetacao;Green;0,063945;0,56
3;vegetacao;Green;0,0600675;0,56
3;vegetacao;Green;0,0585;0,56
3;vegetacao;Green;0,078245;0,56
3;vegetacao;Green;0,07671875;0,56
3;vegetacao;Green;0,07555;0,56
3;vegetacao;Green;0,0751925;0,56
3;vegetacao;Green;0,07764;0,56
3;vegetacao;Green;0,079235;0,56
3;vegetacao;Green;0,07946875;0,56
3;vegetacao;Green;0,07126;0,56
3;vegetacao;Green;0,07291;0,56
3;vegetacao;Green;0,0723875;0,56
3;vegetacao;Green;0,0726075;0,56
3;vegetacao;Green;0,080115;0,56
3;vegetacao;Green;0,063395;0,56
3;vegetacao;Green;0,0645775;0,56
3;vegetacao;Green;0,0579225;0,56
3;vegetacao;Green;0,05988875;0,56
3;vegetacao;Green;0,06217125;0,56
3;vegetacao;Green;0,0585275;0,56
3;vegetacao;Green;0,06884;0,56
3;vegetacao;Green;0,09649125;0,56
3;vegetacao;Green;0,10118;0,56
3;vegetacao;Green;0,0713425;0,56
3;vegetacao;Green;0,05623125;0,56
3;vegetacao;Green;0,0597375;0,56
3;vegetacao;Green;0,06972;0,56
3;vegetacao;Green;0,072415;0,56
3;vegetacao;Green;0,06866125;0,56
3;vegetacao;Green;0,1118225;0,56
3;vegetacao;Green;0,0856975;0,56
3;vegetacao;Green;0,0750825;0,56
3;vegetacao;Green;0,0698575;0,56
3;vegetacao;Green;0,0630375;0,56
3;vegetacao;Green;0,06796;0,56
3;vegetacao;Green;0,07159;0,56
3;vegetacao;Green;0,0727175;0,56
3;vegetacao;Green;0,0837175;0,56
3;vegetacao;Green;0,06151125;0,56
3;vegetacao;Green;0,060425;0,56
3;vegetacao;Green;0,065045;0,56
3;vegetacao;Green;0,0615525;0,56
3;vegetacao;Green;0,0608375;0,56
1;sedimentos;Red;0,29258;0,65
1;sedimentos;Red;0,332235;0,65
1;sedimentos;Red;0,28994;0,65
1;sedimentos;Red;0,3090525;0,65
1;sedimentos;Red;0,34769;0,65
1;sedimentos;Red;0,339275;0,65
1;sedimentos;Red;0,25469875;0,65
1;sedimentos;Red;0,34703;0,65
1;sedimentos;Red;0,292305;0,65
1;sedimentos;Red;0,1360775;0,65
1;sedimentos;Red;0,31979125;0,65
1;sedimentos;Red;0,32523625;0,65
1;sedimentos;Red;0,3073475;0,65
1;sedimentos;Red;0,29355625;0,65
1;sedimentos;Red;0,270085;0,65
1;sedimentos;Red;0,15706;0,65
1;sedimentos;Red;0,21141375;0,65
1;sedimentos;Red;0,1565375;0,65
1;sedimentos;Red;0,33191875;0,65
1;sedimentos;Red;0,331135;0,65
1;sedimentos;Red;0,34492625;0,65
1;sedimentos;Red;0,377115;0,65
1;sedimentos;Red;0,40891875;0,65
1;sedimentos;Red;0,3124075;0,65
1;sedimentos;Red;0,32133125;0,65
1;sedimentos;Red;0,35688875;0,65
1;sedimentos;Red;0,34517375;0,65
1;sedimentos;Red;0,32350375;0,65
1;sedimentos;Red;0,30633;0,65
1;sedimentos;Red;0,3526125;0,65
1;sedimentos;Red;0,30780125;0,65
1;sedimentos;Red;0,310895;0,65
1;sedimentos;Red;0,3275325;0,65
1;sedimentos;Red;0,300115;0,65
1;sedimentos;Red;0,28057625;0,65
1;sedimentos;Red;0,20324625;0,65
1;sedimentos;Red;0,24658625;0,65
1;sedimentos;Red;0,31643625;0,65
1;sedimentos;Red;0,2285875;0,65
1;sedimentos;Red;0,14584;0,65
1;sedimentos;Red;0,22944;0,65
1;sedimentos;Red;0,1973475;0,65
1;sedimentos;Red;0,29050375;0,65
1;sedimentos;Red;0,2928275;0,65
1;sedimentos;Red;0,192095;0,65
1;sedimentos;Red;0,2988225;0,65
1;sedimentos;Red;0,22889;0,65
1;sedimentos;Red;0,24545875;0,65
1;sedimentos;Red;0,3262125;0,65
1;sedimentos;Red;0,3029475;0,65
1;sedimentos;Red;0,1815075;0,65
1;sedimentos;Red;0,321345;0,65
1;sedimentos;Red;0,3232425;0,65
1;sedimentos;Red;0,20305375;0,65
1;sedimentos;Red;0,1259025;0,65
1;sedimentos;Red;0,155025;0,65
1;sedimentos;Red;0,309025;0,65
1;sedimentos;Red;0,2960175;0,65
1;sedimentos;Red;0,25497375;0,65
1;sedimentos;Red;0,3061375;0,65
1;sedimentos;Red;0,2962375;0,65
1;sedimentos;Red;0,3185675;0,65
1;sedimentos;Red;0,29797;0,65
1;sedimentos;Red;0,30116;0,65
1;sedimentos;Red;0,3184575;0,65
1;sedimentos;Red;0,275475;0,65
1;sedimentos;Red;0,33329375;0,65
1;sedimentos;Red;0,323215;0,65
1;sedimentos;Red;0,3177425;0,65
1;sedimentos;Red;0,29445;0,65
1;sedimentos;Red;0,355335;0,65
1;sedimentos;Red;0,33365125;0,65
1;sedimentos;Red;0,286255;0,65
1;sedimentos;Red;0,32261;0,65
1;sedimentos;Red;0,30072;0,65
1;sedimentos;Red;0,31984625;0,65
1;sedimentos;Red;0,3393025;0,65
1;sedimentos;Red;0,335755;0,65
1;sedimentos;Red;0,31953;0,65
1;sedimentos;Red;0,325855;0,65
1;sedimentos;Red;0,28312;0,65
1;sedimentos;Red;0,29462875;0,65
1;sedimentos;Red;0,3476075;0,65
1;sedimentos;Red;0,304405;0,65
1;sedimentos;Red;0,2816625;0,65
1;sedimentos;Red;0,311775;0,65
1;sedimentos;Red;0,30235625;0,65
1;sedimentos;Red;0,33662125;0,65
1;sedimentos;Red;0,3872075;0,65
1;sedimentos;Red;0,3404575;0,65
1;sedimentos;Red;0,31849875;0,65
1;sedimentos;Red;0,340375;0,65
1;sedimentos;Red;0,34393625;0,65
1;sedimentos;Red;0,2770975;0,65
1;sedimentos;Red;0,20921375;0,65
1;sedimentos;Red;0,3690025;0,65
1;sedimentos;Red;0,33194625;0,65
1;sedimentos;Red;0,31195375;0,65
1;sedimentos;Red;0,3458475;0,65
1;sedimentos;Red;0,335425;0,65
1;sedimentos;Red;0,2977775;0,65
1;sedimentos;Red;0,186265;0,65
1;sedimentos;Red;0,30314;0,65
1;sedimentos;Red;0,29797;0,65
1;sedimentos;Red;0,289885;0,65
1;sedimentos;Red;0,2498725;0,65
1;sedimentos;Red;0,262055;0,65
1;sedimentos;Red;0,25456125;0,65
1;sedimentos;Red;0,1381125;0,65
1;sedimentos;Red;0,2099975;0,65
1;sedimentos;Red;0,22334875;0,65
1;sedimentos;Red;0,330035;0,65
1;sedimentos;Red;0,3178525;0,65
1;sedimentos;Red;0,31948875;0,65
1;sedimentos;Red;0,2543825;0,65
1;sedimentos;Red;0,2027375;0,65
1;sedimentos;Red;0,29885;0,65
1;sedimentos;Red;0,3284675;0,65
1;sedimentos;Red;0,3780775;0,65
1;sedimentos;Red;0,24413875;0,65
1;sedimentos;Red;0,30260375;0,65
1;sedimentos;Red;0,297145;0,65
1;sedimentos;Red;0,265355;0,65
1;sedimentos;Red;0,3023425;0,65
1;sedimentos;Red;0,330805;0,65
1;sedimentos;Red;0,15853125;0,65
1;sedimentos;Red;0,2602675;0,65
1;sedimentos;Red;0,23756625;0,65
1;sedimentos;Red;0,2359025;0,65
1;sedimentos;Red;0,156235;0,65
1;sedimentos;Red;0,3215925;0,65
1;sedimentos;Red;0,32316;0,65
1;sedimentos;Red;0,248415;0,65
1;sedimentos;Red;0,308145;0,65
1;sedimentos;Red;0,2926625;0,65
1;sedimentos;Red;0,25903;0,65
1;sedimentos;Red;0,301325;0,65
1;sedimentos;Red;0,2517425;0,65
1;sedimentos;Red;0,18038;0,65
1;sedimentos;Red;0,26385625;0,65
1;sedimentos;Red;0,171525;0,65
1;sedimentos;Red;0,2976675;0,65
1;sedimentos;Red;0,33405;0,65
1;sedimentos;Red;0,273605;0,65
1;sedimentos;Red;0,24127875;0,65
1;sedimentos;Red;0,2445375;0,65
1;sedimentos;Red;0,2134075;0,65
1;sedimentos;Red;0,2079075;0,65
1;sedimentos;Red;0,1657225;0,65
1;sedimentos;Red;0,2284775;0,65
1;sedimentos;Red;0,2284775;0,65
1;sedimentos;Red;0,09445625;0,65
1;sedimentos;Red;0,2305675;0,65
1;sedimentos;Red;0,3564625;0,65
1;sedimentos;Red;0,28675;0,65
1;sedimentos;Red;0,1631925;0,65
1;sedimentos;Red;0,16993;0,65
1;sedimentos;Red;0,2591125;0,65
1;sedimentos;Red;0,2227025;0,65
1;sedimentos;Red;0,259525;0,65
1;sedimentos;Red;0,35488125;0,65
1;sedimentos;Red;0,2985475;0,65
1;sedimentos;Red;0,0871825;0,65
1;sedimentos;Red;0,2986575;0,65
1;sedimentos;Red;0,24331375;0,65
1;sedimentos;Red;0,2156625;0,65
1;sedimentos;Red;0,1475175;0,65
1;sedimentos;Red;0,24477125;0,65
1;sedimentos;Red;0,11471;0,65
1;sedimentos;Red;0,29698;0,65
1;sedimentos;Red;0,2854025;0,65
1;sedimentos;Red;0,2731925;0,65
1;sedimentos;Red;0,203205;0,65
1;sedimentos;Red;0,28906;0,65
1;sedimentos;Red;0,3087225;0,65
1;sedimentos;Red;0,071205;0,65
1;sedimentos;Red;0,27245;0,65
1;sedimentos;Red;0,323765;0,65
1;sedimentos;Red;0,24067375;0,65
1;sedimentos;Red;0,26723875;0,65
1;sedimentos;Red;0,2747875;0,65
1;sedimentos;Red;0,2298525;0,65
1;sedimentos;Red;0,2483325;0,65
1;sedimentos;Red;0,1479575;0,65
1;sedimentos;Red;0,23104875;0,65
1;sedimentos;Red;0,199025;0,65
1;sedimentos;Red;0,10212875;0,65
1;sedimentos;Red;0,1749625;0,65
1;sedimentos;Red;0,2241325;0,65
1;sedimentos;Red;0,1891525;0,65
1;sedimentos;Red;0,2021875;0,65
1;sedimentos;Red;0,21812375;0,65
1;sedimentos;Red;0,28786375;0,65
1;sedimentos;Red;0,27289;0,65
1;sedimentos;Red;0,21102875;0,65
1;sedimentos;Red;0,06899125;0,65
1;sedimentos;Red;0,25057375;0,65
1;sedimentos;Red;0,0722775;0,65
1;sedimentos;Red;0,1559325;0,65
1;sedimentos;Red;0,1835425;0,65
1;sedimentos;Red;0,1474625;0,65
2;agua;Red;0,0246475;0,65
2;agua;Red;0,0459875;0,65
2;agua;Red;0,02812625;0,65
2;agua;Red;0,0340525;0,65
2;agua;Red;0,02627;0,65
2;agua;Red;0,0269025;0,65
2;agua;Red;0,0385625;0,65
2;agua;Red;0,03819125;0,65
2;agua;Red;0,0227225;0,65
2;agua;Red;0,0283325;0,65
2;agua;Red;0,02628375;0,65
2;agua;Red;0,05169375;0,65
2;agua;Red;0,03211375;0,65
2;agua;Red;0,1037925;0,65
2;agua;Red;0,036115;0,65
2;agua;Red;0,05018125;0,65
2;agua;Red;0,04948;0,65
2;agua;Red;0,0333375;0,65
2;agua;Red;0,0464825;0,65
2;agua;Red;0,040625;0,65
2;agua;Red;0,0875125;0,65
2;agua;Red;0,07779125;0,65
2;agua;Red;0,04550625;0,65
2;agua;Red;0,05575;0,65
2;agua;Red;0,0590225;0,65
2;agua;Red;0,0576475;0,65
2;agua;Red;0,037545;0,65
2;agua;Red;0,039305;0,65
2;agua;Red;0,0370775;0,65
2;agua;Red;0,040735;0,65
2;agua;Red;0,04204125;0,65
2;agua;Red;0,0591325;0,65
2;agua;Red;0,0492875;0,65
2;agua;Red;0,1351975;0,65
2;agua;Red;0,0426875;0,65
2;agua;Red;0,0648525;0,65
2;agua;Red;0,1024175;0,65
2;agua;Red;0,054925;0,65
2;agua;Red;0,040405;0,65
2;agua;Red;0,04024;0,65
2;agua;Red;0,07553625;0,65
2;agua;Red;0,0628175;0,65
2;agua;Red;0,046675;0,65
2;agua;Red;0,05696;0,65
2;agua;Red;0,0526425;0,65
2;agua;Red;0,03375;0,65
2;agua;Red;0,0265725;0,65
2;agua;Red;0,02270875;0,65
2;agua;Red;0,01954625;0,65
2;agua;Red;0,0177175;0,65
2;agua;Red;0,0213475;0,65
2;agua;Red;0,020165;0,65
2;agua;Red;0,018185;0,65
2;agua;Red;0,02713625;0,65
2;agua;Red;0,03390125;0,65
2;agua;Red;0,043815;0,65
2;agua;Red;0,0448325;0,65
2;agua;Red;0,05344;0,65
2;agua;Red;0,04046;0,65
2;agua;Red;0,04267375;0,65
2;agua;Red;0,056245;0,65
2;agua;Red;0,03331;0,65
2;agua;Red;0,06607625;0,65
2;agua;Red;0,03793;0,65
2;agua;Red;0,034905;0,65
2;agua;Red;0,0317975;0,65
2;agua;Red;0,0350975;0,65
2;agua;Red;0,03615625;0,65
2;agua;Red;0,026435;0,65
2;agua;Red;0,0365825;0,65
2;agua;Red;0,09541875;0,65
2;agua;Red;0,04520375;0,65
2;agua;Red;0,04030875;0,65
2;agua;Red;0,09291625;0,65
2;agua;Red;0,0190375;0,65
2;agua;Red;0,03373625;0,65
2;agua;Red;0,0357025;0,65
2;agua;Red;0,03791625;0,65
2;agua;Red;0,0358125;0,65
2;agua;Red;0,0294875;0,65
2;agua;Red;0,0478575;0,65
2;agua;Red;0,03478125;0,65
2;agua;Red;0,061195;0,65
2;agua;Red;0,031495;0,65
2;agua;Red;0,03222375;0,65
2;agua;Red;0,039635;0,65
2;agua;Red;0,0651;0,65
2;agua;Red;0,0394975;0,65
2;agua;Red;0,01604;0,65
2;agua;Red;0,041615;0,65
2;agua;Red;0,027755;0,65
2;agua;Red;0,019175;0,65
2;agua;Red;0,0194225;0,65
2;agua;Red;0,02066;0,65
2;agua;Red;0,0283875;0,65
2;agua;Red;0,028635;0,65
2;agua;Red;0,03991;0,65
2;agua;Red;0,046015;0,65
2;agua;Red;0,0347125;0,65
2;agua;Red;0,1267825;0,65
2;agua;Red;0,14199;0,65
2;agua;Red;0,1465825;0,65
2;agua;Red;0,0829475;0,65
2;agua;Red;0,02999625;0,65
2;agua;Red;0,06079625;0,65
2;agua;Red;0,02763125;0,65
2;agua;Red;0,036335;0,65
2;agua;Red;0,0291025;0,65
2;agua;Red;0,02462;0,65
2;agua;Red;0,10096;0,65
2;agua;Red;0,08028;0,65
2;agua;Red;0,05179;0,65
2;agua;Red;0,04816;0,65
2;agua;Red;0,05113;0,65
2;agua;Red;0,03969;0,65
2;agua;Red;0,04223375;0,65
2;agua;Red;0,05652;0,65
2;agua;Red;0,03442375;0,65
2;agua;Red;0,0306975;0,65
2;agua;Red;0,01740125;0,65
2;agua;Red;0,0324575;0,65
2;agua;Red;0,0232175;0,65
2;agua;Red;0,0295975;0,65
2;agua;Red;0,01781375;0,65
2;agua;Red;0,02121;0,65
2;agua;Red;0,04387;0,65
2;agua;Red;0,12564125;0,65
2;agua;Red;0,0968625;0,65
2;agua;Red;0,02807125;0,65
2;agua;Red;0,027315;0,65
2;agua;Red;0,026435;0,65
2;agua;Red;0,02705375;0,65
2;agua;Red;0,02699875;0,65
2;agua;Red;0,0280025;0,65
2;agua;Red;0,028085;0,65
2;agua;Red;0,0286075;0,65
2;agua;Red;0,0283325;0,65
2;agua;Red;0,0267925;0,65
2;agua;Red;0,026875;0,65
2;agua;Red;0,02693;0,65
2;agua;Red;0,0271775;0,65
2;agua;Red;0,0277825;0,65
2;agua;Red;0,029185;0,65
2;agua;Red;0,028415;0,65
2;agua;Red;0,026215;0,65
2;agua;Red;0,02616;0,65
2;agua;Red;0,0288;0,65
2;agua;Red;0,02902;0,65
2;agua;Red;0,02825;0,65
2;agua;Red;0,02924;0,65
2;agua;Red;0,0288;0,65
2;agua;Red;0,0277275;0,65
2;agua;Red;0,028745;0,65
2;agua;Red;0,0291575;0,65
2;agua;Red;0,028745;0,65
2;agua;Red;0,0287175;0,65
2;agua;Red;0,028635;0,65
2;agua;Red;0,02858;0,65
2;agua;Red;0,0284425;0,65
2;agua;Red;0,02858;0,65
2;agua;Red;0,02946;0,65
2;agua;Red;0,0324025;0,65
2;agua;Red;0,029735;0,65
2;agua;Red;0,02917125;0,65
2;agua;Red;0,0280575;0,65
2;agua;Red;0,0300925;0,65
2;agua;Red;0,02781;0,65
2;agua;Red;0,03023;0,65
2;agua;Red;0,02856625;0,65
2;agua;Red;0,02913;0,65
2;agua;Red;0,02856625;0,65
2;agua;Red;0,0315225;0,65
2;agua;Red;0,02991375;0,65
2;agua;Red;0,03051875;0,65
2;agua;Red;0,02906125;0,65
2;agua;Red;0,02749375;0,65
2;agua;Red;0,029735;0,65
2;agua;Red;0,03177;0,65
2;agua;Red;0,031715;0,65
2;agua;Red;0,02985875;0,65
2;agua;Red;0,03040875;0,65
2;agua;Red;0,029185;0,65
2;agua;Red;0,029405;0,65
2;agua;Red;0,029295;0,65
2;agua;Red;0,03249875;0,65
2;agua;Red;0,0321275;0,65
2;agua;Red;0,0300925;0,65
2;agua;Red;0,029295;0,65
2;agua;Red;0,0272875;0,65
2;agua;Red;0,0253075;0,65
2;agua;Red;0,02759;0,65
2;agua;Red;0,031;0,65
2;agua;Red;0,029405;0,65
2;agua;Red;0,02886875;0,65
2;agua;Red;0,0293225;0,65
2;agua;Red;0,0313025;0,65
2;agua;Red;0,027205;0,65
2;agua;Red;0,0271225;0,65
2;agua;Red;0,0299;0,65
2;agua;Red;0,0295425;0,65
2;agua;Red;0,02961125;0,65
2;agua;Red;0,02913;0,65
2;agua;Red;0,0275625;0,65
2;agua;Red;0,027315;0,65
2;agua;Red;0,0269575;0,65
2;agua;Red;0,035015;0,65
2;agua;Red;0,031275;0,65
2;agua;Red;0,02836;0,65
2;agua;Red;0,03243;0,65
2;agua;Red;0,02891;0,65
2;agua;Red;0,029955;0,65
2;agua;Red;0,0291025;0,65
2;agua;Red;0,0350425;0,65
2;agua;Red;0,031275;0,65
2;agua;Red;0,03111;0,65
2;agua;Red;0,033255;0,65
2;agua;Red;0,031275;0,65
2;agua;Red;0,0318525;0,65
2;agua;Red;0,03002375;0,65
2;agua;Red;0,02433125;0,65
2;agua;Red;0,02446875;0,65
2;agua;Red;0,02242;0,65
2;agua;Red;0,02345125;0,65
2;agua;Red;0,01907875;0,65
2;agua;Red;0,0195875;0,65
2;agua;Red;0,019505;0,65
2;agua;Red;0,019945;0,65
2;agua;Red;0,020055;0,65
2;agua;Red;0,01956;0,65
2;agua;Red;0,018955;0,65
2;agua;Red;0,0178;0,65
2;agua;Red;0,02422125;0,65
2;agua;Red;0,02518375;0,65
2;agua;Red;0,0236025;0,65
2;agua;Red;0,0210725;0,65
2;agua;Red;0,019505;0,65
2;agua;Red;0,019395;0,65
2;agua;Red;0,0189825;0,65
2;agua;Red;0,01967;0,65
2;agua;Red;0,0195325;0,65
2;agua;Red;0,0192575;0,65
2;agua;Red;0,01868;0,65
2;agua;Red;0,0178275;0,65
2;agua;Red;0,027205;0,65
2;agua;Red;0,02757625;0,65
2;agua;Red;0,0225025;0,65
2;agua;Red;0,02297;0,65
2;agua;Red;0,0183225;0,65
2;agua;Red;0,0182125;0,65
2;agua;Red;0,018075;0,65
2;agua;Red;0,019395;0,65
2;agua;Red;0,0195325;0,65
2;agua;Red;0,0187625;0,65
2;agua;Red;0,01868;0,65
2;agua;Red;0,01747;0,65
2;agua;Red;0,02754875;0,65
2;agua;Red;0,0306425;0,65
2;agua;Red;0,027315;0,65
2;agua;Red;0,0222275;0,65
2;agua;Red;0,018075;0,65
2;agua;Red;0,0172225;0,65
2;agua;Red;0,017525;0,65
2;agua;Red;0,01714;0,65
2;agua;Red;0,01879;0,65
2;agua;Red;0,018295;0,65
2;agua;Red;0,0188175;0,65
2;agua;Red;0,0170025;0,65
2;agua;Red;0,02276375;0,65
2;agua;Red;0,0250325;0,65
2;agua;Red;0,02490875;0,65
2;agua;Red;0,01935375;0,65
2;agua;Red;0,01712625;0,65
2;agua;Red;0,0190925;0,65
2;agua;Red;0,0189825;0,65
2;agua;Red;0,0178825;0,65
2;agua;Red;0,016975;0,65
2;agua;Red;0,017855;0,65
2;agua;Red;0,0169475;0,65
2;agua;Red;0,017525;0,65
2;agua;Red;0,020715;0,65
2;agua;Red;0,01753875;0,65
2;agua;Red;0,01784125;0,65
2;agua;Red;0,01934;0,65
2;agua;Red;0,018955;0,65
2;agua;Red;0,0196975;0,65
2;agua;Red;0,0193675;0,65
2;agua;Red;0,0196975;0,65
2;agua;Red;0,016865;0,65
2;agua;Red;0,0169475;0,65
2;agua;Red;0,01690625;0,65
2;agua;Red;0,01967;0,65
2;agua;Red;0,01841875;0,65
2;agua;Red;0,01825375;0,65
2;agua;Red;0,01781375;0,65
2;agua;Red;0,0207425;0,65
2;agua;Red;0,01861125;0,65
2;agua;Red;0,021925;0,65
2;agua;Red;0,0194775;0,65
2;agua;Red;0,018955;0,65
2;agua;Red;0,01786875;0,65
2;agua;Red;0,0174975;0,65
2;agua;Red;0,01638375;0,65
2;agua;Red;0,01967;0,65
2;agua;Red;0,02011;0,65
2;agua;Red;0,01836375;0,65
2;agua;Red;0,01979375;0,65
2;agua;Red;0,02171875;0,65
2;agua;Red;0,0211825;0,65
2;agua;Red;0,019945;0,65
2;agua;Red;0,0195325;0,65
2;agua;Red;0,0194225;0,65
2;agua;Red;0,018955;0,65
2;agua;Red;0,019725;0,65
2;agua;Red;0,01778625;0,65
2;agua;Red;0,0174975;0,65
2;agua;Red;0,01767625;0,65
2;agua;Red;0,021045;0,65
2;agua;Red;0,02176;0,65
2;agua;Red;0,02163625;0,65
2;agua;Red;0,02077;0,65
2;agua;Red;0,01943625;0,65
2;agua;Red;0,02055;0,65
2;agua;Red;0,0196975;0,65
2;agua;Red;0,01795125;0,65
2;agua;Red;0,01822625;0,65
2;agua;Red;0,0178825;0,65
2;agua;Red;0,01868;0,65
2;agua;Red;0,0231075;0,65
2;agua;Red;0,019835;0,65
2;agua;Red;0,02070125;0,65
2;agua;Red;0,0216775;0,65
2;agua;Red;0,02100375;0,65
2;agua;Red;0,01934;0,65
2;agua;Red;0,0198075;0,65
2;agua;Red;0,0215675;0,65
2;agua;Red;0,02037125;0,65
2;agua;Red;0,0187625;0,65
2;agua;Red;0,01846;0,65
2;agua;Red;0,01923;0,65
2;agua;Red;0,0210175;0,65
2;agua;Red;0,0210725;0,65
2;agua;Red;0,0209075;0,65
2;agua;Red;0,02078375;0,65
2;agua;Red;0,02088;0,65
2;agua;Red;0,02004125;0,65
2;agua;Red;0,0201375;0,65
2;agua;Red;0,02133375;0,65
2;agua;Red;0,0203575;0,65
2;agua;Red;0,01913375;0,65
2;agua;Red;0,01929875;0,65
2;agua;Red;0,018845;0,65
2;agua;Red;0,0223375;0,65
2;agua;Red;0,020605;0,65
2;agua;Red;0,0210725;0,65
2;agua;Red;0,020165;0,65
2;agua;Red;0,02188375;0,65
2;agua;Red;0,019065;0,65
2;agua;Red;0,0183775;0,65
2;agua;Red;0,01993125;0,65
2;agua;Red;0,02132;0,65
2;agua;Red;0,02075625;0,65
2;agua;Red;0,020935;0,65
2;agua;Red;0,01784125;0,65
2;agua;Red;0,0247575;0,65
2;agua;Red;0,02308;0,65
2;agua;Red;0,0207425;0,65
2;agua;Red;0,0198075;0,65
2;agua;Red;0,01902375;0,65
2;agua;Red;0,01902375;0,65
2;agua;Red;0,01726375;0,65
2;agua;Red;0,02105875;0,65
2;agua;Red;0,020385;0,65
2;agua;Red;0,0201925;0,65
2;agua;Red;0,0185975;0,65
2;agua;Red;0,0186525;0,65
2;agua;Red;0,03266375;0,65
2;agua;Red;0,03233375;0,65
